label,content
0,hhhhh mbla rebbi ar ivan fellak ur tem3ined ara ula d kech yella win ur yevghin ara tin ichevhen mlihh ? awa tu es trompè frère hh
0,Loukan atoughalem Tharwi fellawen ... vous nous avez casser la tête
0,Aya rouh atsefkedh
0,Rouhe atekherade afarhate lakhera
0,Pfff les actrices algérienne iyijan haragh... yiwuth dgsent utgardé la taille tbahdilnt wa9il thetunt bli t3dayinted g TV🙄####### thazeridh dighen kech anwa idargaz ayakheviz 🍞 Grand monsieur wihin.un homme honnête avec un grand h il restera l'un de nos symbole qui ont défendu notre culture ihi d tabo d bouteflika iyelhan. I3arebiken pendant 60 ans
0,Tenghidagh s tmunent kechmed ar tmurth anilli ak deg yiwen ukavar anughal akk anesmunun ma yella kech dihin dil Paris tezhidh neknni dagui yerayaghd lhidh
0,Amurvihnim tt3asad thimdey3in tellement ta pas de vrais problèmes
0,pffff 2ans ya zahh yarna tu laime pas pourqoi rester toute cette periode et tu fais espoir itheqchicht ayar zari3a😠
0,mais non semhiyi tella une jalousie et une jalousie;wagui yerratt dans une bouteille; teghleq fellas;l'oxygène si elle peut s'en passer fellas ast yekkes
0,Aya thiyithanou
0,Tbezgedh akk yemmas avec Tu Tellement a part ça thqesredhtid thili ayabagidh
0,Wakii iwoumi qaren thessiridh udhmiis s yiizan de bon matin 👏
0,Pcq ma tuchidh izan hacha sam3in khass sefdhedh adeqim riha!! Lfahem yefhem!! 💩
0,Arebbi ssengriyi khas ar la Somalie 🙄🙄
0,Trwa abouuuuuuuuuch
0,Atrouhem attzemrem oui
0,Ce qui difficile ma yakhdemam ak anchta ukem yattaghara hhhhhhh
0,hes3id lhaq avukhantchuren (ikhanzizen) 😐😝
0,Mais incroyable !!! Thegumam attfakem amesslay ghaf thmetuth agui. ..machi khir lukane chacun s'occupe seulement de ses oignons! leqvayel mssakith 😢
0,Je suis sur abli oqtkayem ara okel apres tossid ardaki trajiled yakhi makhlou3
0,Asemi athizemiredh iyiweth après yesehel hhh
0,###### ruh lid alnik a yadarghal
0,Ad inigh f la Mercedes agui kan ikidyasvanen d argaz ...sinn wlh ar ttivsalt thaqqarsedh akk
0,Machi dhal3iv falawan thadram ghaf mattuth roh atkhadhmam lachghal nwan mais incroyable
0,###### thafounast dh waghyoul 
0,###### machi tamgaret itengha Akkn asetehi d l3ivad iglaq adndhun d yiman nsen akhir
0,###### je n'oublierai jamais amek akken id khedmedh hhhhhhh yawdi wagi iroh ukk degssent
0,Akmidas ta9riheth ula d kem
0,Dhalim itha3laf. 😲
0,Admin agi ighelvith remdan yakhi taghyulith
0,Ou peut-être que yewthitt yitij thetfitt lbagha et kecc tellement d amakhlou3 thghidedh d kecc idetthkir X)
0,ohhhhh wache dekhelkom c pour sa l'Algérie tegouma atali chaque un il vie pour soit mm
0,Lukan ur ktha3jiv ara ur tidspotid ara ayamchum aaa zmarghak nek yax
0,tt simplement daɣyul inkar lslis
0,oukan ikide99ar papak di toilette khir ma yes3akiid in3edin rebbik hh
0,Thilefthe
0,Wariyad qvel thafigureth ni nek Après hwesedh les photos n tulas i lekhethyar😂😂😂😂
0,À tnak manger ne mange pas c ton problème
0,Tu veux qu'on t'aide ? Commence a dire la vérité complète pas la moitié t'a raconté juste ses erreurs bah et les tiennes ?? Negh khmi d lmalayek !!
0,Wlh ar lukan ayitt3ari
0,Tezwaj tufa imanis techuf am lbalon
0,Ruh atefked
0,Après km achu imiruhn si il pense akn ngh autrement ayuuh zigh yufakm tikhssi dssah. .nighawn nos filles tighyal
0,Yla lhidh ahoubi aka asntinidh😂😂😂😂
0,###### anglais pas englais; walli tharourthim avant ma twalidh thin n wiyadh
0,Ad ikes rebbi thimithalik thetfedh thaqchichth 2ans Après mi dlhaq ssah tu l'aime pas
0,Ustak ara awal tamghart thadh fimanis
0,Awal AM tharssasth midefagh outh tsoughal ara c sa la vie alors vas représenter que t'es petits chiots
0,Rohm atfkm awdii
0,Ikreh thid ichevhen mliih😂😂 netta yiweth uthidsahara
0,ahya ayaboubou .. thoufad yiwen yes3a أو أو أو yherat afimawlanis 🤣
0,tnaken lghachi wlh 
0,Ruheth attekhram sefchalem jamais chfigh ghrigh hadja ima3nen di les spottes agui nwen pfffff
0,inadin arassak gravement 
0,A3ravan dhighyal ourfahman oursafhaman yakhi yakhi
0,###### d lawan ihi tarewla kan sellek aqarok
0,Dès que tu tombes amoureux atughaled daghyul simzaghik officiel automatiquement
0,Uthehmiledh Ara zzin negh semmoumith frouyaghtid lmouhim sers a Cv inek i medouha après anwali le cas agui inek aya3rour
0,###### da Hhhhjj an araw n mohamd aya rebab Akitaf 3azrayan akikas asrwal
0,TOZ Aghiul. Wagi tnaslit s teqbaylit. A bu ibcan.
0,soussem felanegh
0,roh atefkedh a thaghat
0,Tamegharth ni tamegharth n jahnama ma d gmam semhiyi mais il a raison
0,Mais Thes3idd severrr yeleha à 😋😋
0,ayer zari3a tes bloqué achu yijan ttamnegh ara irgazen
0,Crois moi que si avec le nombre des ihlabn qui sont dans la rue et yiwn ukmidimughlara ..taghat khiriim
0,Meden vghan waypartagin yidsen l.bonheur d imelyaren aked la belle vie a hebou machi d la souffrance inem.ighikhosen ....alah asid nknk netnak arnouyaghd soufeka kemini 😏
0,Techurem temeneyik ayigordane niveau bas
0,Dh dwa n sitha ithcha 🐄🐄🐄🐄🐄🐄🐄
0,A9alwach
0,Ayamarmour 🤦 ( C'est une sorte d'herbe; ce n'est pas vulgaire )
0,Adyefk rebbi laqel daya
0,Thaghat
0,thekulidh ayahviv aucun coeur. ur wehiment ara i fghansa inek😅
0,Ach kawdek 3ass wultlmak daya ken
0,###### Balak elle a était choqué ..Aghyoul dhi Mercedes Tt est possible 😉
0,Tura uzamagh apres mayden adcomontigh psk le commentaire que j'ai das la tete yeskhsar rmdan mliih
0,a3rav oyakhdi3ara atmatniss mais wagui yakhda3 atmatniss.a3rav khiriss okhada3agui.
0,Thakhnak digh kech Daya ith3osem à zah
0,Tafounast gel corps taghioult gel mokh
0,Daya ithe3usem Ala lahedhur AF le3ibad techevah yarna mellih ma yahewayas techa agarchal ikonwi dachou iweniruhen
0,Attemsfhamem isin yidwen psq d imakhlou3en isin 😑
0,ikem ayette3asan leghachiiii e srt di ramadan ina3nayam iniyid achou niveau yinem 😕😕😕
0,Thilaq athoughal aka iwaken adhfaken awal felas
0,Voilà je te remercie mifath ta commencé le sujet vghigh adinigh ula d kunwi d zyada yerna mlih
0,athoufa imanisss kanwi karhath akarounwan
0,A yemmma zigh anechethilatt ; babour dzayer
0,Thhkidhaghd Lhayatim😂😂😂
0,Tissmine loukane jat bnadem
0,###### talefessa
0,Et w apres thkhel3edh akk a ce point mdrrrrt n importe quoi kif kech kif nettat d imekhlou3en i ssin 😉😉
0,st3rfed que kecc ur detta3javed i personne.bravo
0,Miss n'la7ram ❌
0,Vive hatchoun yemak vive l'algerie vive la kabylie
0,Athahkayth a tam3ayath 😲
0,Les gestionnaires xedmet ihechkoulen xas xdhok
0,D ketch i d zyada sur terre c pr ça ukwalat ara
0,Therwa vitamine ححححح،
0,Atas tehdayin ur nettagad Ara rebi ahakan yella le choix kheyyar w khtar
0,Faut être un homme et c j'ai été a t'a place assinigh roh n3adin jed gemmam athaghyoulet Nnif nnif et nnif ayahviv ouruetsnouzou ourirehen
0,ruh attdarged a tinat (winat) ruh
0,Ayarebi d la3nayak targuith; d l3ivad am kecc qui donne envie de mourir; que de se marier
0,Tbehdeldanar a tinat tevaned bli takavit
0,Tfouuuu 💦💦 kellak am kec am themithalik 🙄🙄 aknidihdou rebbi
0,###### nchallah lmout antawi amine
0,va tu faire fautre ferhat mehni nik mak
0,Akanghan amas farhat
0,Vs etes colonisé par des yéménite pendent 14 siècle et aujourd'hui za3ma ghadenkun zari3a nni !!!!
0,Wigi qarnasen dhay3in rien faire t3asan kan day3at wllh loukan atelhim d choghlen nwen machi khir
0,Gravement d aghyol 🙄
0,Ilak adyidjhid ldjivik ayahviv. Sarwanassant pizza ihalaban
0,Wa yazagour
0,Ruh ar Jamel Biskra en pleine remdan athetmenyikem aneqouch race batarde
0,Aken issina Matoub : madwiki ay dhenslmen ...Repose en paix :( In3adin rassayik 
0,3ynani tura lahya la din arbi
0,Tedrewchedh gravement 😂
0,Loukan d nekk asemlagh taqchicht hacha sam3in atchenef d kounwi isent ikhemen azal imi tchenifent akka
0,tqawdam nagh allez retour aqlikem at3oumoudh di hors jeu
0,Rouh atkawad ayaghyoul
0,Hana ymanek khir ya miss nou goumiLan kadmeth garen lasiad nekkFransa est tel AvivNir ak nig mata niga et zaim nalhrka thi fransa
0,Thafellaqth aknifelqen 😄
0,Ivan les orteils inem khir n fogiram lokan d nek adsethhigh adpubliyigh ce msg ya3ni meskin uyufira acho amdyini akken akmprovoki dgha yennayam les orteils
0,Eweth jeddis alhidh
0,Harq arassa n zehar iyididhaaqren ar l'Algérie akii 💩💩💩💩.... kfan lahdhour wlhhh 👎👎
0,Kem thoura thehassvet imanim theghridh??
0,Daqadumime swaswa iyikhusen akken adarachigh syen ateyu n toilette ar zigo
0,Tughalak d réveil a xali a 1h 2h 3h tagui d zeghnena nnegh d vourourou
0,atan d nettat qui provoque za3ma testha zates ahwwwoooh ad yawi rebi ngar d lawan wlh
0,Hhhhhhhhhh yawdi skhozedh s trumith iwaken advanedh
0,Yawdi tharwa azeviv dhalmachemach ...thofas aken thavgha therohas edach edach 
0,#######  Belle3 kemi dudem wwacho ani 
0,Cheveux jeune ya din ezzaaah..... Yela9 akhukagh thifelfelt af therumith aki yene !!! T'es Pas de la famille Haddad par hasard ????Diin qsamim oula daki thelidh
0,La3nayk susem
0,Am kecc am nettat. Yiwen ubeloudh nwen
0,Rouh tnayek. Vive tamazighth.
0,Kan machi d remdan agdinigh ruh attefked !
0,Dha kamyoun chikman
0,###### Tita awah othiyi akhir 😒😒mettre rien si vous voulez kol ywath adisehl rebi felas
0,Thevgha asetardhaq
0,Pfffff 3asem kan menho yachefan dewin ita3fan toghalem dalmizan
0,Ikess akin. Ca c’est pour les reines de la terre ; pas pour toi la vache
0,Ayhooooooohhhhh asmi atetikhred i tekhmam akiiiiii ad zzint felak 🤪
0,Tafounaset enlabretan tlak atefekeun ilouzia bouchaneun
0,Yal wa ad i3as imanis chaw 
0,arwu rayik ihi
0,Utarniwera felem lvsa ichawiyene
0,Si grave t3osem ala Mden
0,Yavgha kan adhesafraq ghar imazeghan d wa3rafen dhaya ihi dégage
0,Ugadagh fellas asfal9m maskint
0,ma3lich ilaq aghdyefek chitoh si zine nni iness yezyen bezaf 😂
0,Chaab aghyoul il n'y a aucun espoir L'Algérie vivra colonisée
0,Conclusion monsieur le anouch d papak ik dyughen mercedes sahit mi ighdenidh😂
0,Wouma kan da9amoumik issi3djvan
0,Ce sujet vous tuera un jour nchlh si chacun se mêle de ces trucs machi ahat attdivloppi chwit tmurt 😣
0,Ur telli g udmis taqvaylit;ec akin a y ava3uc 
0,Tu es encore petite. Utqliqara adass nuvam attughaled dyer l3vd
0,Iqa3das lefrach tharwa zviv delmechmach
0,Les filles ntoura a matérialiste awinath la voiture l'argent la maison les resto ..........Dunith n zikh thekfa en est dans un autre monde
0,###### Atroh atfik awadi stan na tozam yatnako
0,Nike hachoun yemak
0,La première photo attghiledh tchoum
0,Wayyyy ivan c la mm personne qui a spottee shab électronique la dernière fois ruh atss3udh chghul la3naya rebi 💩
0,3eQq akka d ttrebga🤐
0,Ulach win issthoufan i w awel d remdhan je pense lol bon courage
0,exactement!mais tewq3ikid di medden ad rouhen ad zemren akinn😂
0,NIK YEMMAK YA WAJHA ARKHIS
0,Duchanen 
0,aqvayli ith yenghan dhegumas ;)
0,Respect les autres ayaghyol
0,AZUL FELLAK SI LA3ziv nza3moum
0,Athane ghlind akk ihelaben ah; rkhas tmourth
0,Alhif ma dh niveau d'un universitaire wagui
0,Adawidh izzane
0,Azah balk elle est une juif une Chrétianne ngh anwa yezran rbins chghlis chaque un est libre dans sa vie kol yiwen adidhu d 9sam n chghlis
0,mm kech am arkhis itetsawded sakham chaque jour tetarats ar dakhel 😂😂
0,almunafiqin hhhh
0,Delmal
0,Mazal lghachi tuzuumn ngh ala aghyuul agi nDjamal? 
0,Roh tfek abochyo
0,Rouh atfkahg
0,Lewhuch
0,Vive ye-mak
0,Ithrefded alqa3a🤔
0,A wedi qim wa7dhm khir tikhrikm i the7dhayin tisetoutin grave
0,Dgha kech lukan thssusmedh akhir😑c grave
0,À thaghyult inas i t'a maman amth3iwed ttrevga
0,Lukan adhetfagh yemmas attewthagh😭😭😭
0,Izane tefounassthe 💩🐮
0,Hhhhhhh atan thghyulith 😂😂 Ola tadhesa admoqela amek asentajev imden 😒😒Nek midhesigh adeksa ayen Ilan AF wuliw apr win oma dyajivara lhal dchoghlis
0,Dewrased 7 ivardan uxxam-nwen amthkes la dépression agi 🤔
0,Zik d ssah ma d tura lah a rebbi llah
0,Thecha lakhemira
0,Rouh atfardjeth toyor el djana
0,Ahtoussadou Chabha insalmen akk qqarsen;;am liss lam nsen ;;wigi d yir zarriaa;;;yewen dgsen ur yatmuqal ljares !!! ahvuh a chabha!!
0,S3idh sver a yeli 3 ans de torture !! Ani tharakem theimara🙃 ouk anchetha bach a la fin adhiruh adyawi yelisse khaltes..... concentre toi sur tes études ça sera bq mieux et bn courage
0,Lghiyi s ketch s la mercedes s theqrorth aki
0,Roh nik hetchoun mok
0,Apparement athan ed kech ithsoukhla3 mercedes agii bien sûr mathwalak thkhel3ed dakhelis attewhem kane 
0,Puisque ta traité les filles dazyada Ken reste ou vous êtes zyada ni attazay fellak
0,Chah hahaha adiyer rebi oudafighara mara
0,Choghleth g cheghol nwem
0,Tant que d zyada tu cherches quoi 😋😋😋 machi d nithenti id dounith
0,Rouh akes thagondour à tafounast à taghioult.....tchor bla mokhr sale raciste
0,Dayn tksem ser thecha terwa HMD flas 😑😑
0,Adhfal Yahman takhnek a taghyoult
0,igharssiwen ifenten
0,wamag kunwii aqliken fidèle
0,I zighhh atass i tetyughen g uqeruy _😑
0,Wa dizannnnnTu la scanner ya rab !
0,Tha3yid ayahviv
0,Dhazagour !!!!
0,Thessethofame thamurthe tharwiiiiii konewiiiii athettefarfireme peffff
0,Balak yetssak😂
0,Tata Sai votre langue est taqvaylit ; tamazight est une mosaïque de langues ; si vous pouvez vous exprimer aujourd’hui c’est grâce a Ferhat que vous traiter de raciste ( aka idwin ikarhan imanis 
0,Aya degha grvemnt bl3 barka ttebsala
0,Achut aka ugejdur aki latiif 😤
0,Teṛṛwa langri ɣer udabu n bout
0,thaguii thetnnak
0,Tegui delkheyma eni gu3eravene oukhidoune
0,Roh atsdharguedh aweddi
0,réfrigérateur 2 porte pleine dizzzzan hachakoum
0,Anfas agma adyas was adezi sahelel ma3na ilik dargaz s3arkass ljara elle vas rendre compte que tarkhisth qui n'ya pas
0,imiren sarsed ta9arochtim trohed tora tossid ardaki za3ma chofoniù
0,9arsen lghachi
0,Wlh tekfa laheya
0,Ulach irgazen chumren ak remdan aki même après remdan ad chumren donc ulach a fourni ...skud mazal tilawin am kem ur3ad ngirent jamais attseggem tmurt ..am kem am naima salh
0,ATAWIM CH3er machi d Chqmpionnat
0,Nithni msa3javen thufa tmarmit aghomo is ma d kenwi harseth imanenwen daki di les cmmntr
0,Pffff yakhi yir zari3a
0,Loukan khir tsen imawlanik aseni 
0,Ayahviv seggem l'orthographe après hedras i taqcict ..
0,La fille ittssen aman 3inan Et prq tu viens de publier ça sûr facebookMentalité de toilette
0,Argaz is yunfas ketch tarzidh aqeruy ik
0,Tfouuuu rkhis
0,Sars imanik aweddi ; oulach achou dizadhen ; toi aussi tu es en train de foutre ta vie sur Facebook ; à tel point que tu as un titre ; dilahnak ; on arête là déjà que je t'ai consacré des minutes précieuses
0,Akidas ta9ri7t a gma tasbahdaled 😅
0,achem vouchhidh
0,Rouh tmenyikara s yisnagh
0,Tahan ;aghyul
0,A lkvayel ats tev3am wagi atchem ach3ir
0,Khorotto kan 😕 t7emlam astarnoum sghourwen
0,###### yeghadhik a3ni? Je suis toujours libre et je dis ce que je pense et je m'en fou. Arai d arayiw awal d awaliw zmragh même athqavlagh face à face asinigh la même chose awudhmis comme quoi il est traîtres yarna bla chwal
0,hh neksas asarwel dayen
0,Arjo adwaligh sa3a .. mazal idinara mais akthidinigh ruh attefked !! Ma dargaz ketch !
0,adawimm che3arRrr
0,###### hachak thafounasth dhwaghyoul s3an lfaydha mais thagui th3almadh dhachouts hachak
0,Iqarhiyi wuyiw segwen 😑
0,dgha tserxsedh iman im a ce point en moindre des choses qader imawalan im mais ivan izur wudem im
0,Niqal ihi mazal otfhimara ke a3raven olach win ikarhen amnokni 😑yer la race
0,Tehchememagh hedrat taqvaylit akhir😏
0,###### iwumi Lkhelq am tigi Ila3naya rebbi
0,t'emmerde ...un peu de respect a. Tamra3t
0,is toi qu'elle ne te mérite pas ifdhis rebi. Thagui d yir laras zari3a yarkan
0,Tafounast; Taghiolt.
0,#######  ki chghel kunemti d lmalayka
0,del hidh awar lah ibrek; tharwa l-cachir thaharuqt; thileft thafouhant
0,thes3id lwaqth thkedvethd yuk anechtha
0,Izizwi awragh Tzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz😂
0,À weddi themqrem ithemu3ay agui !!!
0,Neghitte attatehenidhe💪💪 courage kan
0,###### a33aaa !? Inagrik a3ni !?/😕
0,Gravement ghyulizme😑
0,ULACH Wa thikune meskine
0,###### wagui de cheghol iw wali ta vie a mon ami 😉
0,Awar tawedhedhe
0,ataxna aken thughal la kabylie
0,Dayen yekfa ramdhane tekmassam a sse7lottaz ni daghen
0,Yawdi hvesthagh tmnyik aki nwen thsd3magh
0,Ahahaha ahya lmal aaaa
0,Akiqarrr elle est manifikkk 😑 la langue nnii iharkiyen mes dekchem l France '' teghridh keccini yak 😂
0,Piiifff chal Samet s3an les avions privé susmen kch za3ma nchlh nettath akyaghn yrnu hacha fidra n la voiture ik✌
0,la9lawi auss
0,Yafghith la39al .. un égaré. .. ou bien il sait mieux que tous ce qu'il fait
0,Kader Ayad mi thaḍraḍ sṭaqvayliṭ ombad ṭzamraḍ ad- fkeḍ arrayik.
0,Arou; nagh maslay staqbaylit; aqa amneta; imir inid khra. Le défunt Lwennas l'a dit; interview chaîne 2; il a dit atass laqbayal thechmatha. Réecoutez-le. Comme ils aimaient à les nommer : les KDS.
0,Sel3et lyom machiii kolyom dakhsar wagi 😂
0,###### à mis lahraaam nadin rassaak
0,###### nekki raciste 😂😂 adhidhawi Rabi ajalavik; Farhat asmi dhayasnadhah kečči uraḍ idlulaḍ; ṛuḥ ɣar cwitt af-ayyen igaxḍam
0,Ma3lich anar imanenagh on n'a r1 vu comme faute d'orthographe aha nchallah kan izdsel i thighri poulik a yamechtouuuuuh..
0,C'est plus que n'importe quoi je trouve pas les mots pour exprimer le malheur qui m'envahit quand je trouve des spotte pareil yaw thhheeee33yaammmmmmmmmmmmmmmm
0,Din yimathwen a lès arabes rkhass.
0,Le mariage est un péché surtout in Algeria .je pense win iss3an la3qel izugdjara
0,Moi je veux spotter Kamel abdat asnigh thoghaladh d amassas
0,Et ta pas eux chit ne tirugza pour l'aborder.In3adin yargazen ikechvan.
0,G wattan ar the9chiichth c du bla bla ...😏
0,Akken ykhdem yidwen l3avd yhsel ma tkhdem awen lqima aygher ma tjjaken at chktayem i tyad ghef la mauvaise fille qui vous as déçu. Aya hnitagh
0,Waqila ifukak lekra di Paris bah duru hhhh reyah imanik he'd ma ye3lm s yesk
0,Tetzoukhoum s leqraya agi nwen a la fin adefghem akkk dighyall
0,dil3amriw jamais walagh taghyolt teqqar arnu les langues etrangeres L3 en plus tes3a kes yeux verts !!? c'est bizarre adetnulfun yeghyal ijdiden ... arwinagh shab biologie agui s la genitique agui nsen ... qruv aghdsufghen ahewtul 😑😑
0,Vourourou
0,Thavetith n 200😋😋
0,Taghyoult al3ali awithassd lma3oun lmargol
0,Ayoohhhh aqesamenwen delghollla athan aghethatch
0,ernoud awal amdsewregh abouchiw atwalid
0,Saha y'a rebi saha arnou ksem aryan dgha dayen
0,Ara w lehram
0,kmibehdel rebi ayer zari3a 
0,T'as Une diarrhée verbale athinath 💩
0,Akmidas Teqriht 😒😅Ad isenger rebi sifat am km 👌
0,yukan ith tid awenedh chittah khir n temsxir akki id uridh
0,tikherthagh il3ar ahhh
0,attali ldzayer s wid yechvan wigi yah debog debog
0,Tura ad vinen akk shab UMMTO dans les commentaires  . Khii 3ibad yakhiii
0,Le mair aghyoul llah ghleb ihmal a3boudhis idhrimen ken
0,Et voilà les personnes qui ont des cervelles génitales 🙄😡.lejnass bdhen s iguenni konwi tt3assam kan thilawin attan thedhssad attan th3edda attan thoughal... lhassoun ad yili rebi di lmoukh ik awinnath thezdagh thaghyoult enceinte degs🙄😏
0,A l'admin ma ye3jeb-ak l film-agi ferjith kech d yemmak d weltem-ak Aÿ ddyouth
0,Sur Facebook. Rouhh atefketh
0,Oulach lamane garaw tekjoute.
0,Ça va partir en couille avec le pédophile de Gaid qaqah
0,tessarwadagh lmaqroudh ayadeyuth
0,Ilghi 😉
0,Eeeeh oui akhir zaman loukan koul argaz ad yettef nif is gkham is thili machi akka 
0,Awar thekredh à yahTiT 😶
0,Et oui oulach ahkim di freha ra3en
0,AGHYOUL
0,Arwah sqarved odhmik aqidsousfagh.
0,À yirgazen à tifeghwa
0,Akken tenidh adisnger Rebbi timithalis
0,Adyesar rabbi yessis tfamilt wama l reste awar dughalent
0,Ad iruh adyefk wagui
0,Akidas thaqrihth ma d argaz kechi
0,A dunith hves adarseegh😤 kemini sur mazalikm i zman ni aqdim asmi ulac التقدم! C pour ça tguma ad q3ed l'algérie ilaq ama negren l3ivad am kem!
0,dyelliss ellahhrrrramme 
0,###### a rouh nik yetchun yemmam alqehba 
0,Hidjab dyalkoum harrrrr ok à tagyoult
0,Ma tkhedmem l9ima iwezzan adyehsev imanis delpâtisserie ✋
0,Thazeboolt hmara
0,Izizwi awragh 
0,Thamidhas din jedis a winath .
0,aghiyoul amokrane
0,Akiquch arebbi gravement 
0,Mkul yiwen i3um Lbahris😏
0,wali kan aghyul afohane
0,Ptn de merde mi walagh tha3ravth yestnakey sa3diw direct
0,Dhigheyal
0,Walah ma delhaq fellawen Klk un partage une idée nagh son points de vus vous attaquer kan Ulach ouk anwa ayhassen swayedh hala tehemlem adafem locazion swachu atedhssem atesebrem ulawen nwen
0,Anegrriiiiiikkk aya bahane ath la marcidase ni it draguer macchi d kecc a vo qoqo 😁
0,Il pleure la nuit !!! OK 😩😑Akidass teqri7th 😑😕😑😑😑
0,Adhfal Yahman yes3a lhak a yiwen raciste
0,Aquidas takrihth a y'a tahane tu na pas hante de salaire le drapeaux sur la quelle ton père à versé son sans vive chouhadas de mon pays l'a l'égérie☺☺☺☺☺☺☺☺☺☺☺
0,######  anchallah akedyas yiwan
0,Thighyoulismith
0,###### Thesthoufad
0,3eraven agi qaresen yakk ozerane ara yakk hameza anida thaneza
0,Ruh assemthedh ruh!!
0,Theqarssem issin am ketch am netath qui ta répondu
0,loukan yeli wagui dargaz dessah thili athan yedjats achehal aya 
0,Jamais dili ferhat mehni dargaz dimith dakjoun dahrkati 
0,merqoucha minoucha
0,###### ivan ḍilkuri iṭrabaḍ; kečč ak ḍalmal.
0,Vou 3abodh 
0,za3ma nithentti dh lmalayek .
0,ayir zarri3a
0,Nouthni ils ont gagné l argent et font leur travail kounwi chaw chaw chaw
0,Dh-laz dh-ilafdhan idh chuthla unssan
0,tenkred lasliikk
0,Naki vghigh atsanghagh
0,Sligh truh ad ttnehhel tizizwa qqsent
0,Thajhihth
0,tturbadh ichwal
0,aghla9 kemmini
0,####### hhhhhhhh wellah arkni ancht wakham
0,anecheth n ttliba
0,Tugadhedh 3ni attawidh ssarf l3ali imiren ;maka thejidh ami debdhedh ar dagi identqedh😒
0,ruh atmeshedh iqaqahnik
0,Fkiyid udmim adqavlegh yess juge 🐸y da3ara
0,Pffffff dkhessar takhlamtid s les débat yaki nwen yif khirr at3edim oui c le moment na3yakon am système am kounwi 😤😤😡
0,Peffff i mayela l3avdh oussina ara akhi yakhi jyaha incroyable zighen
0,Redliyid udemim axxedmagh yiss l'accident
0,Awa ola d widek fouken mazal kan lmaliss
0,Oh oh oh oh agoujil bawal
0,Loukin mazal hitlirrrrr akyir negh akemyir ttasavount
0,D izan ara yilin machi ttullas
0,Vojhidh hacha felmakla ith hadram
0,Da3tay matchi dathane hhhh
0,###### nikmok
0,Tamurth tenza ! irgazen nzan ! Alors là le match
0,Wagi dagarda lizigou. Hachakoum
0,Bla rebbi a partir d'aujourd'hui loukan ad yeni warv3adh khawa khawa aseqle3a akemouchis
0,Izzan😒
0,d i3dawen n tudert war3ad tettfen ne7raret ma ttfentt a ttenger tekfa; c des chasseurs de lumière c pour çà que l'Algérie a des lendemains incertains
0,Tu le soutien khatar o ma tketchi dhatahhan a miss el harki... Tu ne représente pa ni la kabyli ni les gens d'akbou... Tu es un aghyoul afouhan.. Yemmak outessinara aktrebbi.... Salo
0,Nik ymk
0,Thaguematse oumarmidhe domage
0,Nik mouk
0,netta i seha ouqadoumis
0,Yawww oufehmenara wigi machi d wid ima tesfehmedh wlh des fois sekfareniyi
0,###### tihin lehyas tezenzitt i suq 👌😒
0,Atan khedmeghamin j'adore 😂😂😂 zekkara kan
0,Matehchemich ayakadav
0,Ahya din u9avach Une pub inutile 😂Et beh je suis AmazigheMusulmane Algérienne Kabyle 
0,Ayghar usthenidh ara imir ngh thugaded aya dégage
0,DAzenbil
0,Anda zrigh nekk asma tezredh kecc après ad ezregh
0,A poutchi sired ifasenik adezgedh thafounasthik
0,Bordele de merde si j'aurais le pouvoir un jour les traîtres aki ak athnemhough si dounith yir zari3a. 
0,Therzidhiyi remdhaniw a thamoungolt
0,À darogarrrrr
0,Tehawel lkachirrrr
0,Aqjounnn aghyoulll
0,Zaama adsedsedh el ghachi felass u thwaledh ara a3rur ik à el mal 😑😑
0,Imghureth chwiy machi darrach ithlam
0,Pcq ma tuchidh izan hacha sam3in khass sefdhedh adeqim riha!! Lfahem yefhem!! 💩
0,Wayyyy wayy achuth l3jev agui achuts donitagui iguidnegra akka andats thirugza ayir zarri3a
0,Whmagh dheywn😑
0,Et ben vien mangé de la terre avec nous ayoudhay;barkak les tacos g l Paris hhhh
0,IRoh awinnath thegravi lihalak gravement grave ayagraveure 😤😤
0,Irgazen ne9en direct 🔪🔫
0,Laz aknarnou ketch 😒
0,Madwugi aydenselmen ; nufqagh segsen emrehva seyal daewoussou
0,J'ai Cherche!???? Anrohagh itkhmed Les Cours En francais achehal iwagour 😂
0,C’est toi Lekhra💩 jme3 rayik ar ljivik dégage 🖐🖐y personne qui t’a jeté un os 
0,Orila9ara tezrid Ouisk wigui igssetwaghen la société. Enghanagh :(
0,###### ur yessin ara meskin taqvaylit ilaq ad as teslemded 🤣🤣
0,arnuyid a photo nultmak akked son numéro peut etre ayithajjev yakhi rokhs yakhi un illettré am kech tu reve des études à havard !!
0,Tamtut d'origine tasebrit 😑 kunwi itefghiken la3qel daya 
0,Ghyoul👌
0,Akikhda3 rebbi kan. Wa9il thevghidh at3awdedh i thin yakhdem Macron😶
0,Daya idefka la fac aghyol ar gmas nagh d remdhan olah jsp
0,nass iwagi roh atedarghed negh mouyfahmara inass roh tekhera
0,techam ulaw nwen rrebi yhdikum ! 
0,Ih jibou men al emarates ayaraw lehram
0,Apre adruhen khawtek izan ountekesnara d sarwal nsen akqaren MGims c un iluminati
0,Wlh thenghamagh s Hassiba ayi d rebbi isdifkan sehha d lufa izmer attughal attidh3if daya ur thengir dunith !!!!!
0,Thafounasth ilkas ouzgar amokran
0,Enceinte g lehnak
0,Ivan tettakedh !
