label,content
1,Za3ma ?Awah trql kn kemi 
1,Dayeun iwalagh thxemeuudhas J'aime 
1,###### Soy Luna ahakan faqgham atamchumt hhh
1,hhhh amagi amdawigh a7ebou
1,Iww sl3kl kaaan dina
1,###### Mël Lÿ mdrrrr tayii kemi
1,wissen d anta iyezgan di la couette 
1,machi naki idinan
1,hhh thetudh imanim a
1,######  Lamine Boubegtiten je confirme odeqarara akk khati hhh
1,rohed attawidh awid kan guachou
1,mdrrrrrrr mm kemi outkhousstraa 
1,Nki idhemm hhhhhhhh
1,Mdrrr hemlagh drama tesendiyi yak
1,Hhhhhh tkt ougetefiq hed
1,###### MëLï Ssæ achaka txemimed
1,Hhhhhhhhhhhhhh assernigh neki 
1,###### Ryma Abdennour mdrrrr wlh zrigh athtpyigh machi khsara fik 
1,A9lin da
1,chou serghegh 
1,######  Katia Katia D kemi id la première connecté  ma thevghid attzewjed machi mouchkil amdnaf yiwen
1,Hhh ma drus idenes3eda
1,######  Nadjet thekssett ser ayelli
1,maci daghvel Mi the3da themghra attargh i yidhes
1,is3a lehaq
1,Akoundinigh walah ma thsagam thamourth ayi alma nsagam imanagh yakhi cha3b mazalikoun avec cette mentalité naki thakvayli wayi tha3rav kamlath aka aqlikoun thwan3am thaloufth
1,Ivanam lhal 
1,Hhhhhhh mdr hamelniyi lahmum
1,###### Younes Chabbi ahya ayahviv armi ikid ufigh kan achaka tettkhemimedh ani
1,###### Дждуі Насер outkhemim Ara bzaff atafettt khirissss hhhhhh
1,D kchi igas3an thaghenant
1,Hhhh thwaladh kan
1,lah ghaleb ayachrik machi d neki
1,loukhedaymiw thiki 
1,###### Hayat Mhttismin adihdren
1,Amk atsdoughe ?
1,Hhhh fghagh d ghurek
1,###### Na Dou A nn ihi ad rewleɣ sya
1,######  KenZa Hb Mdr ipdhiyide yekhvare
1,###### Yanis Hellal déjà vava ifaqiyi Ala a3bodh id lhem mdr
1,dgha d Wina ak axir
1,Ye3ya yehves adi ste3fou chwya daya !!
1,###### Wâhïb à tn avis iwumi i ilaq attenekhdem
1,eker fellak thmargett
1,Hhhhh an3am ih ... wellach win idis3eddan l'enfance am tin ntegh #dastardeq 
1,nchlh mais ma d ssah akka uyett3atil ara yidem
1,Ouii tachidh takassitt hhhh 
1,aka ithxedmedhh
1,Atafet izwarak mija
1,######  Moussa Izeghlouchete9artiyid dakhedam zighen aka aa
1,Lhayatiw ak aka
1,Hhh ahya ya9joun n seh
1,ad naf argaz imir yeshel
1,Hhhhh neki chway kan 
1,###### Lydia Douda akka ah thechmedh iyi devant tt le monde
1,atan khemenam tawil 
1,hhh malgré thexdhidh i thekozint
1,######  Kamel Larid oulama athlehoudh thetsedh vou
1,Dayan ut3awadghara akmtagigh
1,a3yigh sgem 
1,Ah wiiii la blague aki n dina ghorwen dessah 100%
1,teharched tofitid 
1,Th3eddad la beauté syinna
1,D kounti Ken 
1,zman a9dim hhhhhh
1,ah ya pire hhh mzkthaghed makeni ayit9eliven Yacine et koukou et nek ligh akathagh seksou c grave sa
1,Dayen Oumneegh 
1,Thch Architecture iroham wina fachou inmssfham akni a 
1,dachu yellan daghen
1,qasamim nak zaynagh d'origine hhhh
1,######  Na Dou ihi terwiTtsemma zwaǧ agi s ddraε neɣ amk 
1,Mur qimagh ara anida tellidh anida ara qimagh hhh
1,Awah bezaf Tebqegh cher3 direct 
1,jhhh chafo3amm aziniwww
1,3asit a karim mulach attikhdem
1,###### Ĺétöile Ďë Merosse3ighara déjà tamdaklet bacho athekhemegh hhhhhh. Ahath i kmi ithetra akni
1,exact snegh yewth aka 
1,Machi am tigi
1,Ylaa ar tura ngh khaty à###### Amine hhh yrna wina isaan lbena 
1,Aka makar adsatrant imansant
1,Hhhhh meskin arrant d tadhsa 
1,t9asirgh kan tehrach 
1,Ouiiii oussan ni jamais adoughalen"asemi thella niya"
1,######  Katia Katia D kemi id la première connecté  ma thevghid attzewjed machi mouchkil amdnaf yiwen
1,Hhhhhh mdr arenud wayedh iyemanimmm
1,###### HE Lene meqqar ad chedhehgh
1,akan yerna ttwalinagh ak tti9arayin
1,Iza3fiy dayen
1,amdefkegh kra mrdrr
1,Hhhhh wlh mayla9 
1,zridh ala3mar
1,Tura akdinigh dchu atafedh hh
1,Mdrr  vghigh adetrough g le moment yagi
1,###### Massi Saidoun d'Ayen ayahvivw ur txemimir ara atas
1,Alahsav lheta ni D seksou tghediwth
1,###### Kãkï As zrigh belli ak ya3djeb
1,Tanmirt i yargazen n bumraw Iɣaḍiyi lḥal mi ur lliɣ yidwen
1,Yeaah yadandou 
1,jema3liman ar tefeghknd kan aka mdrrrr par hasard 
1,ol ami dassa igdenigh
1,###### Flora Sid Mohand athan wawal l3ali
1,Ar thoura snagh ah 
1,Mdrrrr tewit chi3a à yelli 
1,Tefaghkoutttttttt aketby3aghhhhhhhh
1,azeka adrefdegh ibagajniw kem qim ici
1,######  Da Lila hhhhhhhhh ad kemi amdqelvegh yiwen ikemi wayed ineki hhhhh
1,Hhhhhh dwina isaghdamagh hhhhhh mdr
1,Fareghin cheghel zighen 
1,thagi di lkhatriw hhh
1,acut ukhessar agi 
1,###### Sarah Malek hhh atwhmedh achu yarnou adiktev nkenti ulache
1,######  Årr Îs Oui mais nohni khiriw 
1,Justement ih ..... thwaladh akn ttidettafedh 
1,Oulach dgesss ata3zizthh
1,Ouhedraghara atas assid
1,Amaken d la grippe atekess
1,Hhh hmd uydifighara 
1,Khati neki itsikhad3an maskinte 
1,Atazred nek
1,amasa nchallah
1,###### Sôfîânê Âqvåylį atafat akhir Adikhalef rebi N'challah
1,###### Son Ia hhh inas i nabila aderuh attewali hhhh
1,Thaghzidasse a fatma
1,ilak adnaf nassim 
1,###### Adam Adn Hhhh anwa dimahval
1,Aghimna3 rebbi 
1,oudem n rattrapage
1,###### Amine Youcef bien sûr ma3na machi s ydriman l 3id
1,Tkt ap attmermded ass nni kan après dunith im akk attrouh bien 
1,Kech ivan da zdi moh
1,H qaraghamd Luzegh koul 5 min daya kan 
1,ughaaLeegh damghaaaar weqveeL Lawwaan hhhhh
1,Thedoughe akmidtaguighe
1,le bloc 9 agui tjrs yes3a elmachakil 
1,wayi da dentiste ma yruh ad yexdeuv yiweth mdrrr
1,######  Miimii Bylkã andaka thelid d'ailleurs ?
1,bravo à yemma akka i teqvayliyen
1,atettefredh felli
1,###### KÿlîAn Âbs faqenak hhhh Mais sseh Kan tte3waqgh asque akid tagigh g Z negh g A 
1,Axxamiw ama3zuz 
1,###### Katia Katoucha adernud kera wlh ma tecit
1,nk ashafdagham tazalit oui
1,On dirait fughyul idirkuv loll
1,hhhh thadar imanwan
1,Mdrrrrr gekham jeddi 
1,Thachvah thslithagui nwel mbla les fri
1,3edi atjem3at sebatim me9rith iwanechta oukmenwighara akka 
1,thnghidhagh a thivkit 
1,###### Sīkì Köû machi ala kech
1,Throh thmourth di thwaghith ahlil !!!
1,Wessa3 wessa3 assaki adizwej emmiii djafar 
1,Yezra le couple dans la rue yeqqim adid3ou fellasen
1,saha ayema azizen akni
1,non wlh ma fanechteni aka kn 
1,hhhhh khdhigh alama yefsi udhfel deg udrar ma rohagh
1,Hhhhhhh kan khir divki isthegzem
1,###### Lyes Madjour yarna s le tigre ayahviv atehres
1,balak kan atettudh id3ardhedh
1,Hhhhhhhh zrigh thetladh akk imanim
1,Derkhas ous3anara l courage 
1,azal attsad dalawan
1,hhhh awina ghzran
1,Owww Tha3ya theqchicht meskint
1,Akina thoura nnnnnn hhhhh
1,###### Rahim Chekrid anwa wina agi?!!!
1,Fghend izouran mdrrrr
1,La révision tekhdem hala 
1,illa anwi mizmren yah 
1,wlh chui kannn thset3arfedh hmd mdrrrrrr
1,achu thennidh ?
1,Meme mes cheveux achhal utemechdhegh ma adileheqn les examen tt moment neki d amchadh
1,3nout ar tekhamt le blm nni
1,Hhhhhhhhh tettoghadem
1,Ttagadegh thit
1,awah xati
1,mdrrr bla lehdor
1,Hhhh ih tura anghum ittij s ugherbal
1,Nchallah amassagi 
1,asnGh aqbl ad3lgh gatou apr masrgheghth nrml
1,######  Ma Eva Mdr ma3lich 3ertiyii kn balak ahath dina adyili lmekthouviw fihel ad houffegh
1,Rouh atynt rouuuuh
1,ur ouminegh ;timess sedaw walim 
1,Tha3lamthe nizayar dhehan délasse ledjdhoudhinar Ama dha3rav à ma dhamazir à ma dhachawi à ma dhachilhiw Reste tranquille Nous sommes tous des combatons pour l'Algérie
1,hhh tikhrik ithigi
1,hhhhhhh khir nulach amukhenziz
1,wandakemmmmmm?
1,###### Lyes Halil mmmmm ttwaligh ahakan 
1,Machi asagi mazl lhal hhhhh
1,######  Widad adkhemegh mon tel sonnerie sma atekret kan sekriyid
1,Heureusement twaqvlntara da3wayhik 
1,Ulach smah ulach
1,Mazalith arthura !
1,Jamais netta yittagaden 
1,######  Nadjet Sebaihi; zer anda telhe9 l'intelligence !! Lol
1,d chaghlim wayi 
1,Bientôt ad KemmLedh uLa d kečč ar la LiSte 
1,3iwded kan udesligh ara b1n
1,Dyiwen idinehren thaberwit tajdit
1,qeblit kemm ahebou nekk mazal iyi s3igh lwaqt settawil iw hhh
1,Asma akedyini sekriyid svah zikh :3
1,Fihel aytettaguited ma ihdakm rebi 
1,Hhhhhhh ###### Bi Ba welah aqline akka Welah hhhhh inghayagh w samidh hhh
1,Tettmettated i lferh
1,Hhhhh exact mais . impossible agedinigh 
1,Mdrr ######  Kenza Kali tnghayi
1,Wlh ayahviiv ma fragh fellam ar thikwal dessah  mais entre nous kan ah moulach adeqqimagh d double 6
1,Della3 nni waqil d nek athizenzen 
1,Hhhhh thakhwafeth
1,Hhhh hhhh adfarjan ghorna lghachi 
1,###### Rayen Ould Rayane Mahtout ahaw Kan machi Alma nedmagh
1,Thaki thvan i3aya warguazis dhgas
1,am assa Inchallah 
1,###### Dıya Amayìs adnagh 3echra machi kan yiwen
1,arwah attawit thejitid ghuri hhhh
1,Itt3assa lkhelta 
1,susem thura mchi alma dfdhehedh lihala
1,neuki bla manighaked Ivan a gma 
1,Moskidvegh ara uttakhdimegh ara ghas akken d aqqar n la classe
1,nki parmi les 1 ℅ idigran akni Thmziw auk troh ilqafen dama ballon play genre asthinidh dhaqchich 
1,Hhhh aylli xati
1,dkemmi iqur uqaruyim utaghet ara awaliw viola
1,hhhh inid sahiit
1,######  Rachid Bfl Tæ Hār kkreth almeythin iqdimen hhhhhh
1,Nki tjrs aka machi asagi kan hhh
1,L3alith g la résidence
1,Hhhhh thaki dessah wlh mahssigh izamriyi hed hhh
1,awahhhh tahkayth mdr
1,la cage d'escalier nni atidhoudegh fouqerrouyik
1,Même thichikhthin oukhusent ara
1,mashi dagi ne3nayem
1,Sonia Soniaimahbal Aka am nekni machi 3eddi kan atte3eveledh
1,akmi3fo rebi a wetma
1,Dayen ghelint gouliw 
1,Oufhimghara acho ididekhlen thora l7ijab g la langue ! Kol yiwen aditva3 eddin isi3ajven mayla oumya3jivara lhijab outhkhedmara tu na pas le droit atsdkhlet imanim g les autres filles
1,oufanamed sin d'un coup
1,hhhhhh nnnn oghlighara adtteklagh ayithshfdhedh
1,etc tament la3sel ahebu 
1,Wlh machi d l'affaire akk
1,###### Mai Ssa hhhhh mdr dachu kn nkenti contrair
1,hhhhhh ilaq sufghat gh thavhirth hhh
1,###### Massil akhi nighakd ayachrik hhhhhhhhhhhh
1,Athnan yargazen chapeau agma narwel felassen artava3en akni sina matoub.... anarez wala nekhnou nobi dawessou
1,hhhhh maliche attwayidh tiklt nidhen
1,Awa qriv ayhviv
1,Machi d lawan n temessekhir awelidi khechini
1,###### Houda Walid am aki i ghdesepped mi doussid techfiiiid
1,atawiigh officielle 
1,azeka th nhariiw lol
1,antas taki hhhhhhh
1,Wina zik toura tifedninim adjemdent hacha wina igues3an afirour itihchan
1,Hhhhhhhh tayi hadja et yevanen meskin ahath ikhela3 même
1,###### Dady Goud asma ikhdem voqendor akham
1,Juste azine thesmine thekhedha yasmina
1,awer tfrou akk 
1,Hhhhh akkn te3awadet ara asthepromet kra lol
1,3ni ghelayit les cadenas Dina
1,irna tjr na9ared Olach Dachu analsse
1,Inchaalah adhyoughzif laamerime a yema encore bravo
1,Hhhhhhhhhhhhh   ayakhesariw akemnekkragh direct
1,DINA Idenloul nttalas degs nagh ala a MaSsi
1,Th3ejvas ywth n tberwit alr yehves 
1,idd ttma3inen dhagui
1,###### Nouvelle Histoire awah amkhelsaghe bzff wllh matechit amwerighe neki
1,Hhhhh sawelemthiyid kan adhedhregh
1,Asetajagh kan idida
1,za3ma machi d kmi
1,aka inewan ma3lich 
1,Et ouiii nenoum.
1,###### Sabrina Mekiri zigh mzl wid yetfen di teqvaylit ghorwen 
1,zigh aka itettwaxdamed
1,######  Mounia thel3ived ara atass s lidinozor y themzim 3ni
1,mazalam 3 semaines 
1,tta3assayi kkan yaah mdrr 
1,Hhh 3did ar pizzeria anki adikhlsen matvghid tche sine hhh
1,ahath kecci aussi
1,thsenmiyi ukkk
1,Tesnem ken ad tt-regmem atmaten-wen akken ad rḍun fell-awen waεrabenLes Kabyles n service kunwi
1,att eghrem kunwi 
1,Athan zighen l'argent fait le bonheur !! Themlem kan ledra atas!!!!!
1,###### Sofiane Boutebtoub ketch ig dasaren
1,Asinigh ivava amdisewjed amettreh n 5 places
1,Dayen akk ikarhegh ma ikecmed kan déjà 3adik ad yejj taggurt
1,Tayi d dounith 
1,Hhhhh isnath yidkent mais Imene tbatid record
1,hhhhhh adedough zdefirem amassa hhhhhh
1,Mdrrrr anagh atessousmedh ouyithethechimedh ara 
1,###### Amel Ben waytaqaret nekki tamahboult azighann d kemmi hhhhhhh
1,hhhh achu kyughen ayamdak mdrrr
1,Wé welleh hhhhhhh tused di lawan is Awah nkni di mazwura deg copie
1,wellah ar dessah anda iytha3raq ataragh ichedhah
1,###### Karim Avm wlh ghir outrozara aqaroyik a rebi frant
1,d axuridh dcrt
1,OK nemsefham hhh
1,hhh hacham ata3ziz
1,Nnnnnn wlh d nekk apr la deuxième fois nii ttough chwiya amk nettseyyi adenmekthiiuu
1,tharwi fellam 
1,Oui mouhim machi tatvivth 
1,Hhhh thetaaaghe win ivsaaawn kn
1,Hhahahahhaha faqniyi uk zigh 
1,###### Sarah Benchaoucheamarezguim kemi me9ar mazal thes3id الضمير الدراسي wama neki wlaazch
1,vghigh kn akasefa9e3egh
1,wallah ar tachvah yernou dessah hhhh
1,yak d tidet 
1,######  Ďjá Ńńá amdnagh buchamar :)axi fi din ya
1,DAGHEN HHHHH
1,I3raven asma adalin la première foi ar gouraya 
1,Hhhhhhhhhhh mdr dasmidhhh 
1,###### Ahcen Gucci hhhhhhh asegase wayidhe asen3awde
1,nekkini daghen XD
1,ahya tategaltiw
1,Hhhhhhhh sikhfim are dekm
1,wakila fakenagh 
1,Qaraaaghe pskk Zürich zrighr wlaaache Winn ayiqavlaaannnn ayiyaghannnn c pour ca !!
1,uzerigh ara Aka hhh 
1,###### Nordine Larab wlh atafedh tayedh
1,###### Lý Çhå hhhjhh achehal aya mach almi dassa
1,anta la page imdinan aka att signaligh 
1,Yhhhhhhhhhhh atkhedmagh normal
1,###### Diya Ladiya ithura askidivagh nighamed naya Di tacos
1,Hhhhhhh theghayi statsa
1,safi kemmi attarbihh ken oulech aka vara
1,hhhhhh aka iyla lhal
1,######  Šĭņ ŸőŘïnă aya netuu usnana ara migruh thikalt akii ar la turcy normal thikalt thayed
1,Inid mayla at rohem at edragim ouii
1,iqur zahrim atagawt 
1,Hhhhhh chahh daya issila9en.mais nekii ahbou jamais as domandigh anchethayi le contraire yemass athili am yema
1,3assiyid kan dachu ilssigh oui utalssighara jamais
1,ttameghra inek assa 
1,ahlil manigham
1,###### Řãhïm Bšđ obligé hachama nhoufaked thayet
1,hhh debeer aqarouyiim d kemmy iyezraan l'essentiel athan nekky oufighameed argazz w d kemmy iyegoumaan bach ousteqaretara mustapha idjayi adboureegh  lol
1,Jamais ak igrewou
1,adechvough lkhalath qvel 
1,###### ʚʬɞ Ł'éMį Grîə ʚʬɞ mdrr yara azka arohegh ar tizi atkhemmimegh atchagh ywn tacos 
1,Hhhh aweddi ut ssetuyara jami Ahh
1,qarghas a yemma ottamen ara mm nek aken ikhedmagh zath yemas
1,nek daqvayli; ur hamlagh gma ur katagh di gma; ur tsaragh imaniw tsadssa
1,Ttidett tedrayi yakan hhh
1,Iveddliyi s thbarwit Inès winna  nagh thettoudh ; ilaq ayid smekthidh lham iw
1,Hhhhhh attnagh imanis madame #F... 
1,###### Faiza Bouanou tu n'es pas la seule aqlih da uttagad ara akk
1,Th3edad thiqchichth hhhhh
1,asmi nakham succès yisante 
1,###### Amel Zk hhhh zrigh belli d labazza dgem mais unwigh ara attkhemedh l gâteaux s zetla quand même
1,Hhhhhh achkitt thaki
1,Catastrophe  thezmredh attenghedh l3vd ni normal 
1,is3a lehaq
1,######  कोई नाम नहीं wa youfa wa ysthofa wa qwant flas thlofa ...
1,Matchi nek idyenan  
1,Dsl ilaq ad zren
1,Tenghid iyi ahMacci d nkk
1,Dayen habssen la médecine g ledzayer
1,dhelli kan idewta wahed 20 n les tor iyideqar yemma tughaledhd tatutaht
1,Thqen3ith yarna akthelheqq de3wa ni sur 
1,###### Lili Lilouch ihhh madrous idnogh hhhhh
1,goman adhfahman
1,Damazzouuuzzz Safi tzridh akk amekk Mm chdaaah sghurem 
1,hhhh voilà aka iTkheedmed zath n yema apr teQariyid chevood imane 
1,Sahit al3amriw 
1,Hhhh ih ilaq aydchekremt
1,######  Bellir Queen ussan i3eddan k' i nella nela3eb s wigi km nk Melissa massin
1,wissen dachu ayedhron hhhh
1,###### Kouceila awaaa mliiihhh mliihhh amma dhakinna
1,Ak i3uz rebbi d awal l3ali ay tennid
1,Ouii dhrifa ihh atli ihh 
1,Nekni mm aka onofara 
1,IH madiligh s3edayegh machi tacos kN amekhelsegh 
1,###### UbunTo BiilOochakemini akmidnawi setyouzateni n'T. Bench... adesqoqo3ent derrière nous 
1,hhhhhh aka ithura hhhh
1,###### Aissa Kebbi aker akisker rebbi yiwth
1,Mdrrrrrrrr  awid meqar yiwen hhh
1,3ass imanik ttawi yidek Ali sinon tarwi felak
1,Ahliiil l3echqiwwww 
1,###### Ãmï Ñã hhjhhh mdr neki tamenzouyeth 
1,mdrrrr  fukegh lihala s le piratage
1,Ayemmaaaaaaa ivan kan aytedrou akka un jouf
1,ake imdeniigh ahh
1,D'accord a thassa achedh attarwodh
1,Kem telidh arak imaren athahvivth
1,Aqvayli yiwet kan i yes3a ! Tizugza n sah ..
1,hhh allukann akka ikhedmagh ilaq machi dayii iyidufidh
1,Prsq tamdakult nzik akd tura macci kifkif. Zik tala thtarfad thtakas lham d z3af bargaz ama tigah n tura 60 % dazro g 9arou
1,ayen ilaqen atsel tenidhasth
1,Ahya si3qa ma adisonni af 6h30 
1,anesahra9 dounith 
1,###### Rabah Amiri tkhemim ara ats
1,hhhh dyn tura iyittdasar ara hh 
1,IRuuH AaK u ChebbuV nni a KhaLi ###### Smail
1,Dachouthe lwachu yagui daghen 
1,kemi ayedyininn
1,etttun yiweth lehaja
1,Ttina is yennan nekk uttidira ara d yemmak ; 3eliyi axxam iw wehdi
1,The3adad av3adh zeloul mode dragage activé
1,Mdrrrr atan jightenn 
1,Mouhhh imaniw alamar hhhh obligé yelha l'amour nimanik
1,Ouiiii troh ak zysent hhhhhhh
1,Thora awnid inigh achou sehmoyagh d la sose akenchagh yis hhhh
1,Lekdev nek tranquille
1,am assa nchlh a 7ebou 
1,######  Mima Dilaw mdr  tawighekem dharaba3 l'essentiel netemsefham Onetenaghara gevridh
1,Yerna khila ades3u
1,Ivan af achou id bigh 1i génétique deuxième année aked immuno  Ivan dighen anwa i doublin
1,Wagui y3adayi ayizimar
1,dachu ithntyughn 
1,###### Issam Madjidi Sahit a###### Abdennour Heouchat tssema toura akayi neki I daghyool yakhi ;Dayen ot3awadghara ak-taguigh 
1,Wlh ah ! Ouyedeniidh ara !
1,hhhh nki d'Ayen mouthegh felasent
1,hhhh lhaja l3aliii
1,Hhhhhhhhhh nk sevganaghd imaniw syimaniw hhh
1,HH hhhhhhhh ayahhh tankarr imaniss 
1,###### Wissam Baziz yella yiwen oumeghar g lhouma negh is3a l'euro en plus d ameqraan g la3mer qriib adimeth ( ikhreef ilkel  ) malla g niyaam mais itechoumou 
1,Ad yejj Rebbi thamusni-k 
1,Adhegha dhaki igekefa le filmik awinathe....
1,balak attamnedh 
1,wlh thabardthiyid ouliw
1,Hhh d l farh igkhadman akn
1,tdugh amdnigh chre3 ihlel 4 apr mktghd que iwrgaz -_
1,a33 tu vois mdrrr c bon tzagat.aha ken amechlaghem aha amtarragh
1,Yewthiyi lhif akho aqli s gratuit
1,Hhhhhh lokan ad khedmagh la virgule ad togh acho kragh adinigh hhhh
1,En plus koulech irssad fayen i7er9egh;
1,Mdrrrr koullechh 
1,awah dayen slan  
1,d wina ken ayifahmen
1,Aqli yidem outtagad ara eweth dadam dj yekath
1,itma3ined flanegh amaken
1,###### Youyou Youyou YouyouHhhh roh Kane nchalah akmifi9 !
1,Hhhhhhh wlh aketfegh
1,machi am kra l3ibadd
1,Thikli matchi thidith aljahel
1,###### DîàMãnt NØįr acho akhedmed 7ader atteghlid
1,###### Houda Srynn jamais hrchegh 
1,I kem d yelis t manzouss nagh la deuxième ?!
1,Aka imenan
1,zriiiiigh ouskidivagh ara :p
1,######  Kakou AB semhiyi Kan hhhh
1,mashi g su9 ithelit dayi ayahviv 
1,Chokthegh d Massi 
1,akidhawi rebbi !
1,wine iychevhen 
1,Hhhhhhhhhhhh  nn wlh nrmll ghas at3ich yemas yidnegh 
1,Dynn anbdel lghna 
1,Hhhhh arjud tura athidnes3u
1,Ihh Atan kechfenkmid
1,Ami d tura idemektad 
1,###### Athmane Atmane ghorek ak tedhrou akka azekka
1,###### Lydià Měřà hhhh exdem pause a lydi mdr
1,ghremt kouleech hader attedjemt kra
1,oyooo hhh iwacho ya3ni 
1,######  Mustapha Anayatakaaa daya iythmanat amghar ah yarna yatchomo Saha a Rabi saha 
1,######  Ré Da heyid iderimnk atekhlst
1,Ous3anara tewil 
1,Afus dheg fus aner thismine iye3dhawen ntmorth imera
1,hhhhhhhhh we9eth we9eth a yar l3ebd
1,Mdrrr ###### Lydia thebrededhiyi oliw
1,###### Sofiane Ariouat mazal yela lkhir ayayaw
1,mmmm blâma areniighed nekeni ihi !
1,hhhhhhhh dassah ih akka iyalla lhal
1,Oui toura tqe3ded cv
1,yekfa lamane thekfa neyya
1,Mm nekk alehvav yerna dsahhh mlih
1,Zawjagh imi amazouz alaha lala 
1,######  Di Hia  wlh ma3awdegh digh didem
1,Am ilwsanis
1,Ouii ouii awid yidam chargeur 
1,a3ni yela kera gogheyol ikichevan ahh !!
1,akahina khzou chitan Ayen ikmikhdan khdouyass 
1,d kemi hhhhhhhhh
1,Aweh Goulegh antejet
1,Aha oywqithara mdrrr
1,###### Sonia Senhine awah ahoubi nek amdinigh je t'aime assidi
1,###### Luṣif Chabane taxdam demain chek
1,###### Nina Luna Acu d-sehmouyedh 3ni ?
1,ivanam lhal
1,a3ni Alma nennad 
1,Hhhh stawil kn tesfaqay ara Aaa
1,###### Warda Fali athan ihii  nighamd akka asseni
1,Negh thes3it atas les amis actif hhhhhh
1,yarna Tina idhessah
1,Thdouklemt athimakhlal
1,Hhhh oui chefighas te3asagh ayazidh ni tehibigh itehuzu a9aroyis 
1,tarwiiii lhala nak iyidam surtt tadssa nkhadam tir 
1,###### LøTmani Rãchid aya diri ttekhmam aa
1,###### Rosa Benmz azeka bla lahdhor
1,###### Man Ell hhhhhhhhh ah ouii mudrnigh ara nk anwa aradyernnun
1,Azzemren iyiweth !
1,###### Yasmine Asselate meskine tkhad3ith
1,Hhhhhh ayema mutagh
1,tarwiyagh akk tagi tamdit agi daghen
1,hadar akmthklakh thrgith
1,ismekthayid yewen bnadem zik
1,ttiloufa n ###### Elina Titi tigi mdr
1,hhhhhh aniwa
1,###### Taf Sut lmeyyet aqdim Yuraden yeqqim
1,hhhhh ichayatin la classe
1,andathen uthenwalaghara yiwen usenezmir ara 
1,Usyeqim wara ihi 
1,ayhoh yaani lozagh 
1,hmd iqour uqaro negh
1,Nwighass akayi mddr 
1,###### UbunTo BiilOochaawah! Delfal l3ali ines inana zahra amtini atahawacht 
1,Hhhhh tesnedh attsirdedh lehwal att sebbedh att goudh meme d lesfenj hhh
1,######  Katiia Saadi en dirait snenkem wlh ardkem hhhhhhh
1,oii zrigh yrna mlih
1,###### Mîlâ Mîmi ofantid chwiya
1,Amdyaoui rabi echeffa inchallah
1,Hhhh azka ad3adig aka hadar akamdafagh HHHHH
1,awid astilo 
1,Achaka athsnadhi thagui
1,houria  eeeeh ma yela outtidoufidh ara terwi fellam
1,takheda3tim
1,Hhhhhhhhhh thanghayi thagi sad3awi akith oursda3o ourwallo yakhi yakhi thogim atimghoram 
1,hhhhhhh gdfel
1,awwah ttklaaagh 
1,Hhh oui archikh farid 
1,Non; lmous ilhe9 ghighess
1,###### Assia Boussetta sbhan allah bla mathanid akknn
1,Hhhh a thawaghith
1,Skherkhouregh ara assid 
1,hhh akka itxedmed
1,Naki t3omagh kan achikhe
1,Ayghar tura ya3ni 
1,Hhhh ughdesmekthay ara
1,Mohim tofitid
1,###### Mîmâ Lïã atan ayalli ma ukmahadlagh ara g telammas n fb uysamman ara hannan
1,Ula d winna utes3igh ara 
1,i3ya yawn 3ayu ittokadhith ostha3fo
1,Henni imanik
1,tnahchamtarra ye3ni 
1,Awa delmohal
1,######  Nãcîrã Âît tt jour d kem la preuve tevghid attzewjed amdawigh khoyas n monika 
1,###### Läurã Cãthrinē j SS pas nek ayghar inahres imanentaghe asenni
1,Adiherz rebbi uchi
1,Ayyelli dyn zewjent akk tawaghit i neki d kemi
1,anezal 9evel hhh
1,Daymi qareen adounith hves derssagh..!
1,Tedhrayi déjà ttawaghit
1,###### Hã Nane tha3yidh kan i les examens aki d ossan kan adoghalen ad3edin balak attkhemedh dgha dessah y zwaj
1,demain akdregh s lakhever 
1,iherqikeeemm direect mdrr
1,Lukkan adegrin ala wigi
1,Hhh dayan iglane alahvav ilak kan anesvar
1,Waqil imi3jive ara lhall imi kmegumagh
1,Hhhh meskin ayettkhemim f ddounit agi
1,Emmmmm surtout Mala thekhamatas lamlah 
1,3ass axam hhhhh
1,Nefka rray imadam Nnubas tura atsewwaq Nekni anahjeb g akham Iwrebbi ak d usayyaq
1,Trohed tofided imanik dinaa 
1,######  Nãcîrã Âît ihi mayla aka asinigh kan i samir amdyawi tikelt niden asma ayoghal 
1,######  Maya Kourat sahit a levhav ; atteklagh fellawen
1,Mayabgha rebi
1,ad fghedh ad fghedh tnkt pas
1,Ghurek wi d iselen axatar isnath yidkent karitha ! D la guerre igekren degsent 
1,###### Madani Aksel hhh dachou di3edan g qaroyik
1,Hhhhh wa###### Kacimi Nabila inas i kamy il te demande inas arayattradjou la repense inam Koulchi mabrouk d'avance
1,Sousem nagh aghewten s tit a hebou 
1,3yigh zyek 
1,Aha kn golaagh
1,kem dwina isiqaren inaghed au moins à l'avance nek d wina awa jamais 
1,dchmtha n seh zighn
1,Kifkif zayet mlihh
1,Oui snagh mlihhh
1,Awa gheldhen dyi nek wali kan kem
1,######  Espøír Pērdú h24 dhidhas la3mar tukidh
1,###### Hafsa Benchaouche tagui d wetmam Ni denidh nparis ?
1,arwah ar da avoulahnak
1,berka ankar ihi 
1,######  Merzouk Oubraham Atan tekkes diyi aghvel hhhhhh
1,Hhhhh ahh ouiiiMais d nekk ithidikhemen pr la première fois
1,ywen ouri3elim yiiisemm
1,hhhhh tviv nnagh si zik hhh 
1,Ideli kan il3vagh ....hhh ahlil mzl meziyith
